epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6768023180961609,0.5735331632653061,0.551678747071982,0.6600250244140625,0.609234693877551,0.6057123608734081
2,0.6525538325309753,0.6185969387755103,0.6143602877919931,0.6530810451507568,0.6116326530612245,0.6243780454436765
3,0.6483710932731629,0.6182142857142857,0.6266146912364863,0.6486211085319519,0.6112755102040817,0.6354813622588061
4,0.6418722653388977,0.6222704081632653,0.6445224596084862,0.641304702758789,0.6158163265306122,0.6516883911314024
5,0.6273265719413758,0.6308035714285715,0.6734686650135462,0.618545880317688,0.6329081632653061,0.6981115801462591
6,0.6048599338531494,0.6542984693877552,0.7145457134085307,0.595227198600769,0.6671428571428571,0.7317700298095409
7,0.5840906977653504,0.680765306122449,0.7405744222372712,0.5792392230033875,0.6872959183673469,0.7496964340551042
8,0.5660461235046387,0.6996811224489796,0.7616337156658942,0.5636795687675477,0.7028061224489796,0.7687517345257538
9,0.5528289222717285,0.7102678571428571,0.7752470577765039,0.5501003241539002,0.7081122448979592,0.7801363569879194
10,0.5430543780326843,0.7166326530612245,0.7851621774460031,0.543695080280304,0.7193877551020408,0.7890931639615157
11,0.537159972190857,0.7223469387755102,0.7916826973390328,0.5346495819091797,0.7204081632653061,0.796080960873242
12,0.5291016912460327,0.7285841836734694,0.7993880964630611,0.5293883061408997,0.725969387755102,0.801613706254199
13,0.5216617321968079,0.7346301020408164,0.8067161823277531,0.524196879863739,0.7316326530612245,0.806076646480652
14,0.5172816789150239,0.7375510204081632,0.8105472025066317,0.5206802463531495,0.7355612244897959,0.809712532892402
15,0.5140215432643891,0.7396683673469387,0.8135311422346015,0.5155608451366425,0.7386224489795918,0.8139860677345936
16,0.5104132878780365,0.743609693877551,0.8167552435211409,0.5130681240558624,0.7437244897959183,0.8164637389538836
17,0.5092992210388183,0.7446428571428572,0.8176189827753756,0.511226704120636,0.7439795918367347,0.8179756860042275
18,0.5048858213424683,0.7489285714285714,0.8217876741456847,0.5098610341548919,0.745,0.8200895269098976
19,0.5027952599525451,0.7506122448979592,0.8232296200932772,0.5060869812965393,0.7516326530612245,0.8227736986022454
20,0.5005529403686524,0.7527423469387755,0.8251656395506998,0.5061556243896485,0.7514285714285714,0.8223679640129016
21,0.49910598158836367,0.7524744897959184,0.8262406903959172,0.5055034244060517,0.7490816326530613,0.8232322019383879
22,0.4981527829170227,0.7539795918367347,0.8268887396642999,0.5042971527576446,0.7498469387755102,0.8237120997592781
23,0.4964634883403778,0.753890306122449,0.8282288274453381,0.5038832414150238,0.7512755102040817,0.8240152961826899
24,0.4958639121055603,0.755280612244898,0.8287672193510358,0.5042675483226776,0.7504081632653061,0.823407608662054
25,0.4949153697490692,0.7549362244897959,0.829339773798921,0.5024195551872254,0.7518367346938776,0.8253226092480558
26,0.4941339635848999,0.7558928571428571,0.830124769472488,0.5013827526569367,0.7520918367346939,0.8259536062917868
27,0.4927019953727722,0.7561224489795918,0.8311419649686862,0.5029219567775727,0.7518367346938776,0.8254826417202012
28,0.49288406133651735,0.7566071428571428,0.830905351121374,0.5034925866127015,0.7519897959183673,0.8242493138687326
29,0.49294849038124083,0.7567474489795918,0.8309188415861045,0.5027463483810425,0.7516326530612245,0.8248640088113773
30,0.4914956474304199,0.7568494897959184,0.8319832041664544,0.5021265268325805,0.7515816326530612,0.8254454576094178
31,0.49108412384986877,0.7572576530612245,0.8324086665354209,0.506722856760025,0.7487244897959183,0.8228726008925547
32,0.49107316970825193,0.7576403061224489,0.8324255560841942,0.5032481908798218,0.7519897959183673,0.8245676256089025
33,0.48942489743232725,0.7583035714285714,0.8335877666109506,0.5023100996017456,0.7517857142857143,0.8252134520622584
34,0.488407826423645,0.7584183673469388,0.8343473337968552,0.5033104228973388,0.75,0.8244115041305651
35,0.48877114057540894,0.7579974489795919,0.8340560712835832,0.5034120869636536,0.7511224489795918,0.8241792180707465
36,0.48804507732391356,0.7601147959183674,0.8346560851184015,0.5052344691753388,0.7496428571428572,0.8233055775766984
