model,concepts,version,label,best_epoch,best_train_loss,best_train_accuracy,best_train_auc,best_val_loss,best_val_accuracy,best_val_auc,test_loss,test_accuracy,test_auc,include_delta_t,irregular_timestamps,irregular_window_time,time_steps_path,input_dim,save_dir
lstm_dkt,2,10,c2_v10_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,22,0.4104148018360138,0.8043877551020409,0.8764387711321813,0.4205768871307373,0.7957142857142857,0.8700786294764808,0.4198305847644806,0.7989081632653061,0.8708548086631289,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v10_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,11,c2_v11_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,24,0.4169178831577301,0.8044770408163265,0.8757373084852448,0.40905221581459045,0.8061224489795918,0.8752771541389534,0.4092958149909973,0.8057040816326531,0.8759287286868382,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v11_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,12,c2_v12_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,25,0.41451372623443605,0.8032525510204082,0.8779630262380913,0.42012879610061643,0.7990816326530612,0.8761474479288579,0.4203712918758392,0.8002040816326531,0.8737248403029934,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v12_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,13,c2_v13_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,28,0.4114024364948273,0.8066198979591837,0.8754235315593969,0.4234085488319397,0.7988775510204081,0.8736114352756882,0.41945115208625794,0.8025612244897959,0.8698356275594334,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v13_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,14,c2_v14_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,30,0.4175920855998993,0.8027295918367346,0.8750428860655938,0.4227550756931305,0.7996938775510204,0.8704315819751225,0.42789298176765445,0.7961938775510204,0.8684354852915191,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v14_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,15,c2_v15_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,28,0.41930609703063965,0.803265306122449,0.8727874553427717,0.4310429859161377,0.7966326530612244,0.8647318429222302,0.4214632806777954,0.8018979591836735,0.8689928009364087,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v15_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,16,c2_v16_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,19,0.40781373262405396,0.805420918367347,0.8759767509789353,0.4113572633266449,0.8033163265306122,0.8786714999070245,0.41130565881729125,0.8040918367346939,0.8739868941606813,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v16_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,17,c2_v17_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,22,0.4108863842487335,0.8092091836734694,0.8751102353748078,0.42387515664100645,0.8026020408163266,0.8645809134587648,0.41774456214904787,0.8060204081632653,0.8711419615851853,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v17_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,18,c2_v18_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,50,0.4033707869052887,0.8077168367346939,0.8779243249368571,0.4120697593688965,0.801530612244898,0.8734102220745164,0.40090848302841187,0.8105816326530613,0.8783060766091411,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v18_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,2,19,c2_v19_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,42,0.400438711643219,0.8117474489795918,0.8777608185795241,0.4044926369190216,0.8084183673469387,0.8775523462792911,0.39985423493385314,0.8105204081632653,0.8773189771174692,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c2_v19_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,0,c5_v00_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,42,0.48374576568603517,0.7579719387755102,0.834320127977005,0.4967030096054077,0.7473979591836735,0.8233303788853255,0.49559838891029356,0.7532551020408164,0.8245915373762975,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v00_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,1,c5_v01_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,35,0.4829490089416504,0.758188775510204,0.8369352246357686,0.48415741324424744,0.7574489795918368,0.8332932248931868,0.4962388391494751,0.7508673469387755,0.82598384374257,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v01_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,2,c5_v02_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,34,0.485406174659729,0.758545918367347,0.8378303846410682,0.5016753077507019,0.7461224489795918,0.8249912417241194,0.4964293074607849,0.7512040816326531,0.8295018512430403,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v02_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,3,c5_v03_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,26,0.4935554611682892,0.7552168367346939,0.8319474285142274,0.49897398829460143,0.7501530612244898,0.828277770557315,0.5043573389053345,0.7473979591836735,0.8226745348314296,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v03_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,4,c5_v04_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,51,0.4859139621257782,0.7626020408163265,0.8383558072395811,0.5156474995613098,0.7433163265306122,0.8164126224779917,0.5047710909843445,0.7500510204081633,0.8248963169178918,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v04_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,5,c5_v05_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,29,0.4871002388000488,0.7628061224489796,0.8372167734762757,0.504074649810791,0.7531122448979591,0.823608208462574,0.5001532006263733,0.7545408163265306,0.8274206460669008,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v05_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,6,c5_v06_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,24,0.49909810423851014,0.7555484693877551,0.8289655675874839,0.5138021099567414,0.7451020408163266,0.8159839218558513,0.5116363320350646,0.7493877551020408,0.8188235956828487,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v06_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,7,c5_v07_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,20,0.49294581055641173,0.756938775510204,0.830095207183259,0.5067814302444458,0.7487244897959183,0.8203694786271417,0.5086287527084351,0.7443571428571428,0.8192937562119311,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v07_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,8,c5_v08_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,34,0.49145370960235596,0.7564030612244897,0.8319033747248565,0.5046519112586975,0.7506632653061225,0.8237645879934173,0.5025463886260987,0.7505612244897959,0.8235374247652656,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v08_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,9,c5_v09_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,37,0.49342627882957457,0.7602040816326531,0.83274877668531,0.504653480052948,0.7557142857142857,0.8245457317748912,0.5133716204166412,0.7486122448979592,0.817833931390388,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v09_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,10,c5_v10_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,29,0.49626863956451417,0.7606887755102041,0.832086230333298,0.5049007773399353,0.7585204081632653,0.8240654209837581,0.507113751411438,0.7553061224489795,0.8224744717974751,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v10_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,11,c5_v11_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,43,0.4945843541622162,0.7526020408163265,0.8310893963166761,0.5058370041847229,0.7523469387755102,0.8221108477891749,0.5075528256893158,0.7484897959183674,0.8214706717882416,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v11_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,12,c5_v12_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,29,0.4808015596866608,0.7633418367346939,0.8371837557348188,0.491958783864975,0.7570408163265306,0.8284522644811658,0.4946532187461853,0.7563367346938775,0.8252075415677901,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v12_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,13,c5_v13_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,34,0.4937998306751251,0.7558035714285715,0.8332142492058845,0.5134344983100891,0.7405612244897959,0.8185597743663782,0.5097550833225251,0.7473163265306122,0.822388172576482,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v13_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,14,c5_v14_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,33,0.4880162262916565,0.7626530612244898,0.8372428222134247,0.509617097377777,0.7532142857142857,0.8192280807097263,0.5025564274787903,0.7558877551020409,0.8266056759769458,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v14_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,15,c5_v15_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,41,0.4740113461017609,0.7665306122448979,0.8420181300938588,0.4906905436515808,0.7592857142857142,0.8289809053587835,0.4932922101020813,0.7574795918367347,0.8269536117911179,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v15_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,16,c5_v16_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,47,0.4840004324913025,0.7635586734693878,0.8381311406841416,0.5023885643482209,0.7509183673469387,0.8211592606038869,0.4975981507301331,0.7577142857142857,0.8264654242423644,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v16_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,17,c5_v17_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,33,0.487748464345932,0.7566709183673469,0.8350129784348405,0.49039042949676515,0.7565816326530612,0.8350539358357053,0.5051418051719666,0.7436938775510205,0.8211125808645261,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v17_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,18,c5_v18_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,29,0.49444744348526,0.7564158163265307,0.8335077977979501,0.5103203010559082,0.7468367346938776,0.8199552696288254,0.5128232474327088,0.7456020408163265,0.8198058870935943,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v18_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
lstm_dkt,5,19,c5_v19_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1,30,0.4947543716430664,0.7553826530612245,0.8319025316113766,0.5147860276699067,0.7450510204081633,0.8177164075945097,0.5085229120254516,0.7475918367346939,0.8213343542611657,True,True,48.0,Experiments/shared_synthetic_kt_irregular_times_q50_window-48p0_seed-32.pt,101,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/LSTM_Results_Irregular_48/c5_v19_delta_t_irregular_epochs-300_lr-0.001_hidden-64_layers-1
