epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6528004789352417,0.6152933673469387,0.5963341330572475,0.6391614556312561,0.6373469387755102,0.6225344606399749
2,0.6402125144004822,0.6351275510204082,0.6246688782848198,0.6368435382843017,0.6375,0.6317754111659052
3,0.638221628665924,0.634795918367347,0.6314387369220407,0.6312120485305787,0.6415306122448979,0.643451429890036
4,0.6310626864433289,0.6433928571428571,0.6477042578844858,0.6220750665664673,0.6491326530612245,0.6638518941890865
5,0.6212979817390442,0.6508163265306123,0.6714213012891062,0.61487380027771,0.6551020408163265,0.6810285646646645
6,0.6044509315490723,0.6635459183673469,0.6989207027750203,0.5948418140411377,0.6755102040816326,0.7129165088449404
7,0.5922817873954773,0.6747831632653061,0.7161226190249648,0.5881760001182557,0.6775510204081633,0.7209420516496977
8,0.5794659638404847,0.6854846938775511,0.733234459832736,0.574670467376709,0.6948979591836735,0.7401949751230948
9,0.5682980799674988,0.695,0.7481815270839167,0.5624998497962952,0.6984183673469387,0.7539108879974616
10,0.5584093880653381,0.7014923469387755,0.7595812800725065,0.556298382282257,0.7047959183673469,0.7612094088989425
11,0.5504720449447632,0.7075,0.7688855470857996,0.5502769589424134,0.7099489795918368,0.7702670700774757
12,0.546469132900238,0.7123086734693878,0.7742820387289278,0.5481710243225097,0.711173469387755,0.7714054575106443
13,0.5426320147514343,0.7147704081632653,0.778308874042515,0.548511917591095,0.711173469387755,0.7720855329762399
14,0.5370857095718384,0.7175255102040816,0.7841987071428039,0.5365756011009216,0.7216836734693878,0.7858447597259945
15,0.5329597878456116,0.7214158163265306,0.7889824062808226,0.5314078283309936,0.7269897959183673,0.7912971858905389
16,0.5276658821105957,0.726326530612245,0.7942405048629413,0.5316428565979003,0.728265306122449,0.7914363695082677
17,0.5236435902118682,0.7301785714285715,0.7984762624205037,0.529115092754364,0.7295918367346939,0.7933852668655798
18,0.5197134590148926,0.7341326530612244,0.8024586094217443,0.5221478962898254,0.7334693877551021,0.8000356190452629
19,0.5172279930114746,0.7352806122448979,0.8049004795007715,0.5204285764694214,0.7339285714285714,0.8013104712118828
20,0.5121696352958679,0.7400255102040816,0.8095765862663642,0.5156649827957154,0.7366836734693878,0.8061092355116499
21,0.5103958225250245,0.7417857142857143,0.8115008022581611,0.5179781484603881,0.7351020408163266,0.8036980558404785
