epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6629652500152587,0.6067219387755102,0.5938365383314905,0.6577992844581604,0.616734693877551,0.6166527777048212
2,0.6559987902641297,0.6168367346938776,0.612738591683637,0.6549274349212646,0.6110204081632653,0.6234629182765407
3,0.64943274974823,0.6221045918367347,0.6281432200308417,0.6466279745101928,0.6236734693877551,0.638119685823186
4,0.6412463092803955,0.6269642857142858,0.6469192057757135,0.6341813969612121,0.6284183673469388,0.6620675237830277
5,0.6365063786506653,0.6334438775510204,0.6551600988454338,0.6718266034126281,0.6012755102040817,0.5959127694778981
6,0.631527132987976,0.6386352040816327,0.666003265300013,0.6189760565757751,0.6450510204081633,0.6921059768554971
7,0.6132725930213928,0.659375,0.697792813443928,0.60666424036026,0.6606632653061224,0.7125758380875864
8,0.604364025592804,0.6682908163265306,0.7116984617586457,0.6014572978019714,0.6735714285714286,0.7189349566580494
9,0.587268431186676,0.6850765306122449,0.7365015835808593,0.5770286226272583,0.6883163265306123,0.7519415462424013
10,0.5688669180870056,0.6994770408163266,0.758938966848278,0.5589518857002258,0.7016326530612245,0.772016818947889
11,0.556842029094696,0.7098979591836735,0.7727372042002618,0.5571108174324035,0.7007142857142857,0.7744514128622839
12,0.5494011735916138,0.7150510204081633,0.7813632818296814,0.5447794914245605,0.7146938775510204,0.7866913485103985
13,0.5427356767654419,0.7199744897959184,0.7879120733660054,0.5399005389213563,0.7186734693877551,0.7933584315397715
14,0.5371259880065918,0.7234183673469388,0.7934104241725282,0.5341944408416748,0.7222448979591837,0.7978718258345776
15,0.532208321094513,0.7267219387755102,0.7985518236377246,0.5309976601600647,0.7253571428571428,0.8008614303771248
16,0.5275310325622559,0.7303698979591837,0.8027135961311009,0.5276169991493225,0.7289795918367347,0.8043700273807892
17,0.5267833757400513,0.7313010204081632,0.8035470144012101,0.5265215444564819,0.727295918367347,0.8057791616287693
18,0.5223925364017487,0.7344260204081633,0.8075977364830058,0.5254477119445801,0.7264795918367347,0.8071709366885808
19,0.5203799140453339,0.7355357142857143,0.8092978697639399,0.5198217034339905,0.7344897959183674,0.8110707545793103
20,0.518072292804718,0.7375765306122449,0.8113075643098824,0.5205085110664368,0.7326530612244898,0.8110785748076437
21,0.5158778524398804,0.7396938775510205,0.813143840636135,0.5187703204154969,0.7378061224489796,0.8121010804042899
22,0.5139474701881409,0.7405612244897959,0.8149351797194346,0.5177964830398559,0.7381632653061224,0.8132318231172632
23,0.5157838332653045,0.7399617346938776,0.8131433724660703,0.5154419159889221,0.7410714285714286,0.8153340788116381
24,0.5110564017295838,0.7443877551020408,0.8174845613551174,0.516294367313385,0.7386734693877551,0.8146362201115411
25,0.511129652261734,0.7429336734693878,0.8173148041713664,0.5130813097953797,0.7439285714285714,0.8169722179191272
26,0.5091133141517639,0.746109693877551,0.8192032531267819,0.5172059631347656,0.7398979591836735,0.8140786206440643
27,0.512071385383606,0.7448086734693877,0.816716266620372,0.5125334811210632,0.7443877551020408,0.8178213733307076
28,0.50796337723732,0.7481377551020408,0.8203077398406015,0.5117307901382446,0.7429081632653062,0.8181846164915445
29,0.5057478642463684,0.7486607142857142,0.8221048821414545,0.5083777523040771,0.7447448979591836,0.8214457859824148
30,0.502220697402954,0.7511479591836735,0.8251583628586909,0.5072387480735778,0.7460204081632653,0.8225678007619803
31,0.5012135446071625,0.7503954081632653,0.8258197829350271,0.5066870880126954,0.7464285714285714,0.8236290315277769
32,0.5013820385932922,0.7508545918367346,0.8257763777010325,0.5055990493297577,0.7481632653061224,0.8233997312612908
33,0.4982568073272705,0.7530357142857143,0.828415972132834,0.5054024386405945,0.7500510204081633,0.8240052564824886
34,0.4984480774402618,0.7524744897959184,0.8281676574963275,0.5063769233226776,0.749234693877551,0.8231181224757541
35,0.4961143505573273,0.7528188775510204,0.8299005191703124,0.5024711334705353,0.750969387755102,0.8260467657603463
36,0.4970537507534027,0.75375,0.8293318800794847,0.5045883142948151,0.7486734693877551,0.8245388474192994
37,0.4968682527542114,0.7535331632653062,0.8292563873192424,0.5025782179832459,0.7473979591836735,0.8258071101365617
38,0.4937993109226227,0.7545535714285714,0.8316760548155395,0.5044922161102295,0.7461224489795918,0.8245360974488964
39,0.49453826785087585,0.7540688775510204,0.8311024486696874,0.5087134075164795,0.7433163265306122,0.8217691599434456
40,0.4944417715072632,0.7540051020408163,0.8312537698019975,0.5041028642654419,0.7468877551020409,0.8247256681625109
41,0.49360045552253723,0.7547448979591836,0.8317815738720105,0.507948386669159,0.7447448979591836,0.8232620554969593
42,0.4921934568881989,0.7551785714285715,0.8329210876669149,0.5030291914939881,0.7487244897959183,0.825707171270767
43,0.4902365183830261,0.7576913265306122,0.8344889457023381,0.5023630034923553,0.7492857142857143,0.8261845650585043
44,0.4905341839790344,0.7572831632653061,0.8341591482247682,0.506405062675476,0.7484183673469388,0.8236065322582109
45,0.490548654794693,0.7559566326530612,0.8341543177755624,0.5029015469551087,0.748265306122449,0.8254517570275252
46,0.48986337065696717,0.7562882653061225,0.8346832076088596,0.503729543685913,0.7452040816326531,0.8248245059659371
47,0.48906503796577455,0.7589030612244898,0.8354545255484253,0.5058867943286895,0.7451020408163266,0.8235445290192829
48,0.49166317462921144,0.756938775510204,0.8333649540387092,0.5057544326782226,0.7459183673469387,0.8238119528988936
49,0.48948838233947756,0.7561607142857143,0.8348089028387917,0.5052947962284088,0.7462755102040817,0.8239094962826576
50,0.48719820499420163,0.7586989795918367,0.8366958180987573,0.5048855686187744,0.7471428571428571,0.8240098164920044
51,0.4887144660949707,0.7572448979591837,0.8353609546102572,0.5055712532997131,0.7455102040816326,0.8237468183460107
52,0.4871485435962677,0.7583928571428571,0.8365756872791699,0.508187210559845,0.7445918367346939,0.8217132582013489
53,0.4861635375022888,0.7591836734693878,0.8374257424514944,0.5074632930755615,0.7461734693877551,0.8226179877218334
54,0.48695160865783693,0.7572831632653061,0.8368370334361751,0.5059919905662537,0.7462244897959184,0.8234756454833116
55,0.48728339076042176,0.7587627551020408,0.8367301328057956,0.5049528110027314,0.7459183673469387,0.8241353107468167
56,0.4848837769031525,0.7601785714285715,0.8385271223105109,0.5077013790607452,0.7451530612244898,0.822641453777869
57,0.4840758228302002,0.7605612244897959,0.8390433658179879,0.5077782845497132,0.7457142857142857,0.8231090400539742
58,0.4834946751594543,0.7602423469387755,0.8395164816879856,0.5063770830631256,0.7447959183673469,0.8229083190697417
59,0.4824263596534729,0.7609821428571428,0.8402886280322193,0.5096731185913086,0.743265306122449,0.8208880307548955
60,0.4820641374588013,0.7621811224489796,0.8405371956424639,0.505833374261856,0.7479591836734694,0.8238368369084184
61,0.4819699788093567,0.7616709183673469,0.8406132564130726,0.5074075257778168,0.7455612244897959,0.8225645620273065
62,0.4810862135887146,0.762079081632653,0.8412023516349652,0.5097206449508667,0.7454081632653061,0.8206518931596538
63,0.48140360236167906,0.7627168367346939,0.8409943718058688,0.5074252891540527,0.7471938775510204,0.8229227778985008
