epoch,train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
1,0.6779802942276001,0.5788010204081633,0.5743913346965449,0.6575242614746094,0.6154081632653061,0.6124361841393486
2,0.6549372053146363,0.609234693877551,0.6229848661128365,0.6475393581390381,0.6161224489795918,0.6335499404955101
3,0.6486337757110596,0.6098979591836735,0.637145084395639,0.639573118686676,0.6179081632653062,0.6511928810992103
4,0.6358817982673645,0.6150127551020408,0.6646586794953855,0.6244862914085388,0.6265306122448979,0.6803456074867467
5,0.6214409923553467,0.6327933673469388,0.6913021068894352,0.61068284034729,0.6546938775510204,0.7056842150816834
6,0.6036429834365845,0.6582525510204081,0.7165094595934592,0.5947093272209167,0.6730612244897959,0.7244872714486638
7,0.5831389021873474,0.6804846938775511,0.7436303729984739,0.5753746342658996,0.6910714285714286,0.7517882992534891
8,0.561868577003479,0.7039795918367346,0.7702338291986084,0.5588751745223999,0.7121428571428572,0.7716596992318512
9,0.5449473428726196,0.7195280612244898,0.7881000711191543,0.5443943190574646,0.7208163265306122,0.7863662501352375
10,0.5322005081176758,0.7284821428571429,0.8004291146399714,0.5390001893043518,0.7261734693877551,0.7922286432976307
11,0.5250819981098175,0.7344132653061225,0.8071263090748099,0.5318743228912354,0.7326530612244898,0.7985685924483392
12,0.5179731941223145,0.7390688775510204,0.8130378380328139,0.5260076689720153,0.7341836734693877,0.8038719192902737
13,0.5135706579685211,0.7416326530612245,0.8165027982984163,0.5249989628791809,0.7358163265306122,0.8050872173536731
14,0.5103961598873138,0.7438647959183673,0.8192500137402763,0.5236504292488098,0.7398979591836735,0.8061951476793249
15,0.5090296483039856,0.7463010204081633,0.8203283562304282,0.5209158444404602,0.7393367346938775,0.8084099426593099
16,0.5062879276275635,0.7469770408163265,0.8225550220996916,0.5206614780426025,0.7408673469387755,0.8090001298279779
17,0.5047816479206085,0.7490051020408163,0.8237387924108649,0.5199990105628968,0.7402551020408163,0.8097814832846479
18,0.5030376040935516,0.7503188775510204,0.8253015964450208,0.5211729383468628,0.7417857142857143,0.8097004489884237
19,0.5025716555118561,0.750625,0.8255824265986228,0.5172912955284119,0.7428061224489796,0.8119302986043491
20,0.5017606735229492,0.7512117346938776,0.8262595614814877,0.5171096038818359,0.7456632653061225,0.8132660716217679
21,0.5004364502429962,0.752920918367347,0.8272752648127428,0.5152991056442261,0.7466836734693878,0.8134545872552201
22,0.4984013772010803,0.7539285714285714,0.8288246836911616,0.515616557598114,0.7449489795918367,0.8133611760251
23,0.4979488718509674,0.753890306122449,0.8291955110428963,0.5149061560630799,0.7475,0.8138806394027912
24,0.4968159818649292,0.7542729591836734,0.8300903139736626,0.5164016795158386,0.7464285714285714,0.8131957156767283
25,0.49683765292167664,0.7550255102040816,0.8300035615295425,0.5171798777580261,0.7449489795918367,0.8132490371091636
26,0.49719065308570864,0.7553571428571428,0.8297541961251529,0.5189216542243957,0.7441836734693877,0.8122933895921238
27,0.4958010447025299,0.756109693877551,0.8308680963127361,0.5145590591430664,0.7491326530612245,0.8144402304446609
28,0.4952728760242462,0.7572448979591837,0.831287675866943,0.5161149644851685,0.7481122448979591,0.8142326841934437
29,0.49383376359939574,0.7577678571428571,0.8324143842233853,0.5142521524429321,0.7495918367346939,0.8143815265606406
30,0.4931200361251831,0.7589158163265306,0.8331103364642152,0.5133318519592285,0.7511734693877551,0.8151199556421075
31,0.49190900802612303,0.760484693877551,0.8341416402585915,0.5123524522781372,0.7522448979591837,0.8161868927837281
32,0.49038967847824094,0.7611989795918367,0.8352761485109419,0.5136210942268371,0.7505612244897959,0.8155566374553717
33,0.4892369508743286,0.7617984693877551,0.8362817060700303,0.5140076732635498,0.7516326530612245,0.815438023369036
34,0.4891374361515045,0.7615178571428571,0.8363978167074325,0.5118672966957092,0.751734693877551,0.8173659201557937
35,0.4893727147579193,0.7619515306122449,0.8361959317176852,0.5116014838218689,0.7517857142857143,0.8172687925998052
36,0.4879578042030335,0.7627933673469388,0.8372931355362974,0.5106379127502442,0.7523469387755102,0.8181371794871795
37,0.48679163932800296,0.7632525510204081,0.8382222998985073,0.5107892370223999,0.7518367346938776,0.8177374770096288
38,0.48634613275527955,0.763329081632653,0.838560681724033,0.5100110769271851,0.7537755102040816,0.8183768257059396
39,0.48522637009620667,0.7642474489795918,0.8393965057878758,0.5115937685966492,0.7513265306122449,0.8174699502326084
40,0.48564122438430785,0.7636607142857142,0.839075012995933,0.5106713104248047,0.7533163265306122,0.8181296656929568
41,0.4847937095165253,0.7643494897959183,0.839651691408938,0.5116272234916687,0.7526020408163265,0.81764535324029
42,0.48359097719192506,0.764655612244898,0.8406022042856258,0.5113143706321717,0.7522448979591837,0.8178669641891161
43,0.4831733095645905,0.7652678571428572,0.840924739278997,0.5117075252532959,0.7527551020408163,0.817685405171481
44,0.4835380148887634,0.764655612244898,0.8405903661528786,0.5126118111610413,0.7526020408163265,0.8171640863356054
45,0.4832521629333496,0.7645790816326531,0.8408179570995978,0.5100289535522461,0.754234693877551,0.818983977063724
46,0.4819469654560089,0.7658035714285715,0.8418179559154153,0.5135709285736084,0.7525510204081632,0.8170049226441631
47,0.4819014036655426,0.7651658163265306,0.8417800788582835,0.5110789918899536,0.7508673469387755,0.8181811533052039
48,0.48127910137176516,0.7653826530612244,0.8421926382376511,0.51101806640625,0.7534183673469388,0.8185260251000757
49,0.48096527338027956,0.7662627551020408,0.8424685359757971,0.511597843170166,0.7521938775510204,0.8177649193984637
50,0.480490208864212,0.7671428571428571,0.8428311539354105,0.513028154373169,0.7510204081632653,0.8169608785026506
51,0.4803093647956848,0.7667729591836735,0.8429096583873568,0.5133596539497376,0.7516836734693878,0.8167986476252299
52,0.47942498326301575,0.7674744897959184,0.8435610601253865,0.5117311453819275,0.7515306122448979,0.8177921562263334
53,0.47937148094177245,0.7673469387755102,0.8436150122584638,0.5130020141601562,0.7519897959183673,0.817050140646976
54,0.47914485573768617,0.7674489795918368,0.8438224341740611,0.5154475331306457,0.7510714285714286,0.8158532511089472
55,0.4780230247974396,0.7672448979591837,0.8445779097103867,0.5129920697212219,0.750765306122449,0.8172656550903387
56,0.4797855281829834,0.7665178571428571,0.8432798694808556,0.5153723406791687,0.750765306122449,0.8167559125824949
57,0.4785801649093628,0.7672959183673469,0.8440803996702377,0.5147380256652831,0.7516836734693878,0.8160072325002705
58,0.47690744161605836,0.7686989795918368,0.8453867617355224,0.5138583397865295,0.7516326530612245,0.8164656280428433
59,0.47664846658706667,0.7689795918367347,0.8455947928606502,0.5151637148857117,0.7499489795918367,0.8159517256302065
60,0.47644401669502257,0.7689540816326531,0.8456665567364012,0.5160003638267517,0.7493367346938775,0.8154447852428865
61,0.47582117319107053,0.7691071428571429,0.8460916242111735,0.5151642680168151,0.7501020408163265,0.8160483014172887
62,0.47604876399040225,0.7696428571428572,0.8460059733789975,0.5162902736663818,0.7485204081632653,0.8150363734718166
63,0.4749088728427887,0.7692984693877551,0.8467895175311855,0.5147563767433166,0.7521938775510204,0.816514064697609
64,0.4747851514816284,0.769515306122449,0.8468014409197016,0.5157892870903015,0.7502040816326531,0.8157584658660608
65,0.47418796181678774,0.7703826530612244,0.8473189525003083,0.5163368272781372,0.7501530612244898,0.8157315157416424
66,0.4735487651824951,0.7702295918367347,0.8477102452644407,0.5167514872550965,0.7501020408163265,0.8153130801687765
67,0.4725633203983307,0.7702678571428572,0.8484313731310809,0.5171849060058594,0.747704081632653,0.81444158822893
68,0.47255192399024964,0.7706505102040816,0.8484537416939131,0.5186892151832581,0.7485714285714286,0.8139377420750838
69,0.47205582857131956,0.7706887755102041,0.8488119293744109,0.5176746869087219,0.7503061224489795,0.8150619008979768
70,0.4718316781520844,0.7717091836734694,0.8489389866511645,0.5180280756950378,0.75,0.8144480147138375
71,0.47127664446830747,0.7720535714285715,0.8493800513304712,0.5198874425888061,0.7491326530612245,0.8137122525154171
72,0.47138562083244323,0.7718622448979592,0.8492459074196568,0.5203080081939697,0.7489795918367347,0.8132834685708104
73,0.47160770654678347,0.7710331632653061,0.8490305748427824,0.5210175108909607,0.7474489795918368,0.8131602888672509
74,0.47107179880142214,0.7714413265306123,0.8494840056364293,0.5192570519447327,0.7505612244897959,0.8140813805041652
75,0.46950257182121274,0.772844387755102,0.8505763633023123,0.5210391473770142,0.748061224489796,0.8133461971221464
76,0.4697387850284576,0.7726403061224489,0.8503055023675916,0.519592502117157,0.7481632653061224,0.8132164070107109
77,0.4689942383766174,0.7732142857142857,0.850919238509649,0.5194859886169434,0.7491836734693877,0.8140572811857623
78,0.4685593593120575,0.7730229591836735,0.8513055542165253,0.5218713498115539,0.7478571428571429,0.811903970572325
79,0.46754242420196535,0.7730739795918368,0.8519493282484484,0.5201197004318238,0.7492857142857143,0.8132854754949692
80,0.466744863986969,0.7736352040816327,0.8524865389464894,0.5199911236763001,0.7471938775510204,0.8133687493238126
81,0.4666108214855194,0.773673469387755,0.8526155064223829,0.5231944632530212,0.7464795918367347,0.812174759277291
82,0.46656355142593386,0.7741454081632653,0.8526355032637035,0.5212678074836731,0.7481122448979591,0.8129408254895596
83,0.46581666707992553,0.7743622448979591,0.853123367989763,0.5241727900505065,0.7453061224489796,0.8110617169750082
84,0.46610309720039367,0.774170918367347,0.8528576059542049,0.5220832133293152,0.7480102040816327,0.8122137996321541
85,0.46470797181129453,0.7757142857142857,0.8539361192915476,0.5258226442337036,0.7468877551020409,0.8105666991236611
86,0.4649450314044952,0.7751913265306123,0.8537137893642132,0.5239773869514466,0.7477551020408163,0.8109624959428756
87,0.4642129409313202,0.7751275510204082,0.8541557522499682,0.5249787545204163,0.7470408163265306,0.8110947257383967
88,0.46447054743766786,0.7751530612244898,0.8540145686964618,0.5264310908317565,0.7474489795918368,0.8100054690035703
89,0.46338852286338805,0.7758928571428572,0.8547931821114568,0.5267924523353577,0.7459183673469387,0.8106539164773342
90,0.4630606698989868,0.7759183673469388,0.8550845604847335,0.5264135479927063,0.7465306122448979,0.8103187330953154
91,0.4624870789051056,0.7753954081632654,0.8554310902779487,0.5250793647766113,0.7470918367346939,0.8109627664178297
92,0.4613574039936066,0.7761352040816326,0.8561854454057822,0.5252893710136414,0.7464795918367347,0.8108626041328574
93,0.4604515016078949,0.7774234693877551,0.8567851764416877,0.527637448310852,0.7476530612244898,0.8097790111435682
94,0.46097636938095093,0.777704081632653,0.8564587149838043,0.5262678003311158,0.7476530612244898,0.8104126582278481
95,0.4606048476696014,0.7776658163265306,0.8567168298454029,0.5254973101615906,0.7461224489795918,0.8103101914962676
96,0.46003650188446044,0.7777423469387755,0.8569990388600254,0.5282390785217285,0.7460714285714286,0.8094538136968517
97,0.4588643550872803,0.7782908163265306,0.8578270059670123,0.530005292892456,0.7459183673469387,0.8082647625229904
98,0.45917569160461424,0.7778826530612245,0.8575780853023629,0.5304629397392273,0.7447959183673469,0.8086907713945689
99,0.45705938696861265,0.7795918367346939,0.8589300451066659,0.5291801929473877,0.7449489795918367,0.8091475386779183
100,0.45810237050056457,0.7786479591836735,0.8583658516290334,0.5315044927597046,0.7433163265306122,0.8076367575462513
101,0.4572328531742096,0.7792729591836735,0.8588808897853804,0.5311813139915467,0.7452040816326531,0.8082869036027265
102,0.456612206697464,0.7787244897959184,0.8593109084721561,0.531367392539978,0.7455612244897959,0.8079308341447582
103,0.4565353739261627,0.7796428571428572,0.8593313879819644,0.5315535306930542,0.7456122448979592,0.8077926160337554
104,0.4567728924751282,0.7789923469387755,0.8591293314737211,0.5358737444877625,0.7427040816326531,0.8047721681272313
105,0.4572215187549591,0.7796811224489796,0.858854802862669,0.5333852338790893,0.7438265306122449,0.8070300984528832
106,0.45493107199668886,0.7805739795918367,0.8605089302585147,0.5335832691192627,0.744234693877551,0.8070587092935193
107,0.4537425076961517,0.7812244897959184,0.8612678156899487,0.5362011051177978,0.7435204081632653,0.805544817699881
108,0.45340447664260863,0.7810459183673469,0.8614519070622646,0.5358429956436157,0.7431632653061224,0.8055125121713729
109,0.4539043951034546,0.7803698979591837,0.861072077506887,0.534395055770874,0.7431632653061224,0.8062780915287245
110,0.452893625497818,0.7816454081632653,0.861805230464791,0.5380165314674378,0.7432142857142857,0.8043728713621119
111,0.4517749297618866,0.7826275510204082,0.8625490665747291,0.5360883951187134,0.7432142857142857,0.8062531699664611
112,0.4508009171485901,0.7825510204081633,0.8631271976923339,0.5400412130355835,0.7420918367346939,0.8044082873525911
113,0.4509163320064545,0.7824107142857143,0.862980580593989,0.5406202006340027,0.7409183673469387,0.8028571459482852
114,0.4512873733043671,0.7819005102040816,0.8627869170798577,0.5411324858665466,0.7426020408163265,0.8039908525370552
115,0.4498757743835449,0.782704081632653,0.8637460679770803,0.5414891123771668,0.7424489795918368,0.8034823433950016
116,0.44871660590171814,0.784030612244898,0.8646328031611368,0.5410225582122803,0.7416326530612245,0.8038000432759926
117,0.4484113121032715,0.783469387755102,0.8646656944340436,0.5436192345619202,0.7426020408163265,0.8039123931623933
118,0.4474314749240875,0.7847066326530612,0.8652904020537473,0.544001977443695,0.7416326530612245,0.802178464784161
119,0.4471908164024353,0.7850637755102041,0.8655028543953696,0.545145194530487,0.7405102040816327,0.8017795629124743
120,0.44733711242675783,0.7849617346938775,0.8653045400783421,0.5455246210098267,0.7410204081632653,0.8024110678351184
121,0.44716677904129026,0.7845280612244898,0.8654906510725567,0.5444862103462219,0.743061224489796,0.8018407335280753
122,0.4466521346569061,0.7849107142857142,0.8657882420404355,0.5471216583251953,0.741938775510204,0.8019360434923726
123,0.4451084923744202,0.7856760204081633,0.8668022070266994,0.5436779618263244,0.7428571428571429,0.802884934545061
124,0.4451733887195587,0.7862882653061225,0.8668110108596354,0.5469792342185974,0.7397448979591836,0.801570523639511
125,0.4462058436870575,0.784375,0.8660360305487504,0.5477512645721435,0.7420408163265306,0.801595493887266
126,0.4448851406574249,0.7860204081632653,0.866959826482733,0.5475205326080322,0.7407142857142858,0.8010940333225143
127,0.44294331073760984,0.7869260204081633,0.8681278452870999,0.5496188020706176,0.7394897959183674,0.8003704370875256
128,0.44376069903373716,0.7869642857142857,0.8676574865241642,0.5507465767860412,0.7403571428571428,0.8010246024018176
129,0.44315136909484865,0.7868622448979592,0.8681294265466584,0.5500630402565002,0.7414795918367347,0.8003663312777236
130,0.44391067743301393,0.7863392857142857,0.8675658164333038,0.549789912700653,0.7404591836734694,0.8004061614194525
131,0.4411341536045075,0.7875892857142858,0.8693491680793077,0.5537597727775574,0.7399489795918367,0.7984950178513469
132,0.44106690645217894,0.7885204081632653,0.8693990202154613,0.550362548828125,0.7390816326530613,0.7998207508384723
133,0.43995959520339967,0.7885841836734694,0.8701635916025146,0.5518561053276062,0.7392857142857143,0.8000548306826787
134,0.4411992371082306,0.7879591836734694,0.8692486971763849,0.5519249153137207,0.7393367346938775,0.79993829384399
135,0.43883114695549014,0.7894132653061224,0.8708577128582263,0.5560681962966919,0.7394897959183674,0.7980535594503948
136,0.437073655128479,0.7902295918367347,0.8719615508511486,0.553892183303833,0.7386224489795918,0.7995989938331711
137,0.4384739983081818,0.7898596938775511,0.8710493580930694,0.5590572237968445,0.7379081632653062,0.7968897165422482
138,0.43893674373626707,0.7883035714285714,0.8706777030219393,0.5591058540344238,0.7388265306122449,0.7975086335605323
139,0.43779354929924014,0.7897704081632653,0.8714203693824476,0.5567199230194092,0.7384183673469388,0.7975528021205236
140,0.43652778506278994,0.7909693877551021,0.8722813744425427,0.559497287273407,0.739234693877551,0.7980247592772909
141,0.4354275572299957,0.7917219387755102,0.8729404045579845,0.5610261654853821,0.7383163265306123,0.7974550524721411
142,0.436378436088562,0.7895663265306122,0.8723130476320411,0.5587646245956421,0.7393367346938775,0.7979526181975549
143,0.43512109518051145,0.7906505102040816,0.8730852544452117,0.5617255115509033,0.7370918367346939,0.7955718111002921
144,0.43503121972084047,0.7911989795918367,0.8731371765511587,0.5629467225074768,0.7394897959183674,0.7975457102672292
145,0.43472707748413086,0.7910841836734694,0.8733356445970923,0.5626274538040161,0.7386734693877551,0.7962309531537379
146,0.43196450591087343,0.7925892857142857,0.8750762471879829,0.5651981091499328,0.7387244897959183,0.7952113166720761
147,0.4316979765892029,0.7931377551020408,0.8753255088757081,0.5692524123191833,0.7356122448979592,0.793150405712431
148,0.4330197095870972,0.7918494897959184,0.8744225129997997,0.5672793364524842,0.7368367346938776,0.7943522990371092
149,0.43073533177375795,0.7933163265306122,0.8758451350679087,0.567432975769043,0.736734693877551,0.794915081683436
150,0.4306295144557953,0.7935204081632653,0.8758837475399615,0.5679060244560241,0.7384183673469388,0.7945793681705073
151,0.4326949965953827,0.7922066326530612,0.8747538568608966,0.5683592462539673,0.7382142857142857,0.7958663961917125
152,0.4293515253067017,0.7943877551020408,0.8767691193030188,0.5714125895500183,0.7354591836734694,0.7939470247755058
153,0.4307390666007996,0.7935841836734694,0.8758538919094762,0.570924060344696,0.7367857142857143,0.7942940062750189
154,0.43212863087654113,0.7924617346938776,0.8749600328339164,0.5775221872329712,0.735,0.7923235096830032
155,0.43594508528709414,0.7902678571428572,0.8725675988696251,0.5717056226730347,0.7368877551020409,0.7931083144000866
156,0.43091108560562136,0.7932525510204081,0.875737980985391,0.5729041123390197,0.735204081632653,0.7927371145731905
157,0.4267105495929718,0.7962372448979592,0.8783246292697863,0.5731932187080383,0.7353571428571428,0.7931336687222763
158,0.4253235864639282,0.7965051020408164,0.8792478445247119,0.5753117752075195,0.7363265306122448,0.7927082440765985
159,0.4230440127849579,0.7973469387755102,0.880729618320851,0.5793108057975769,0.7337755102040816,0.7900952396408093
160,0.42469438433647155,0.79625,0.8796028854617663,0.5789823484420776,0.7341326530612244,0.7919482094558045
161,0.4271008455753326,0.7942219387755102,0.878130289079945,0.575930540561676,0.7351530612244898,0.7923891323163476
162,0.4281487607955933,0.7948341836734694,0.8772598226434036,0.5834376072883606,0.7330612244897959,0.7896521746186304
163,0.42573652863502504,0.795765306122449,0.8788836308724765,0.5806106305122376,0.7358163265306122,0.792093275992643
164,0.42197749137878415,0.7978188775510204,0.8812039602735935,0.5834140157699585,0.7347448979591836,0.790893876447041
165,0.4206746673583984,0.7980867346938776,0.8819468639405141,0.5847930502891541,0.7345408163265306,0.7901344855566373
166,0.42003337502479554,0.799515306122449,0.8823864567830209,0.5870914912223816,0.7336224489795918,0.7883671481120847
167,0.42235480070114134,0.7970280612244898,0.8809467842324121,0.5875573706626892,0.7341836734693877,0.7895334523423132
168,0.4238803172111511,0.7965688775510205,0.8798423853639383,0.586739239692688,0.734234693877551,0.7892966407010711
169,0.4203517150878906,0.7985331632653061,0.8820966318101341,0.589792902469635,0.7334183673469388,0.7883103537812399
170,0.41824554443359374,0.7999107142857143,0.8833864767449543,0.5903998446464539,0.734030612244898,0.7887900465216922
171,0.418018981218338,0.8001275510204081,0.8834978858959129,0.5939580011367798,0.7327040816326531,0.7868490695661583
172,0.4213827610015869,0.7987627551020409,0.8814380407283376,0.5926907300949097,0.7343367346938775,0.7887340365682137
173,0.4200022542476654,0.7992857142857143,0.8825296821114998,0.5947969937324524,0.7333673469387755,0.7865831007248728
174,0.4169102883338928,0.8005612244897959,0.8842085390508048,0.5980971479415893,0.7331632653061224,0.7864468192145406
175,0.41693140983581545,0.8008801020408163,0.8841617504162415,0.5965293645858765,0.7346938775510204,0.7882295845504707
176,0.41887555837631224,0.7994642857142857,0.8830014700833504,0.5958613920211792,0.7341326530612244,0.7881620577734502
177,0.4212026393413544,0.7990816326530612,0.8814887471004444,0.6019194936752319,0.7330612244897959,0.7857765985069782
178,0.4206994581222534,0.7985714285714286,0.881900678473734,0.5994485306739807,0.7324489795918367,0.7861651195499296
179,0.4181724941730499,0.7997066326530612,0.8834181469135791,0.5996859669685364,0.7328571428571429,0.7859886616899275
180,0.41669996857643127,0.8007015306122449,0.8841715269705108,0.5973895001411438,0.7323469387755102,0.7880923509683002
181,0.4144146037101746,0.802015306122449,0.8856034043243488,0.601065354347229,0.7321938775510204,0.7869122254679217
182,0.4139462113380432,0.802219387755102,0.8858890490793321,0.6010251069068908,0.7323469387755102,0.7860113220815752
183,0.4127982640266418,0.8027933673469387,0.8864850818945167,0.6069808101654053,0.7320918367346939,0.7852878719030618
184,0.41198336958885196,0.8030229591836735,0.8869944928344553,0.6026951575279236,0.7328571428571429,0.7864380936925242
185,0.4106462013721466,0.8041836734693878,0.8878742894072625,0.6088277745246887,0.7311734693877551,0.7842849020880666
186,0.4116750907897949,0.8042091836734694,0.8872016858349562,0.6141034960746765,0.7294387755102041,0.7833041436762955
187,0.41206078171730043,0.803265306122449,0.8869323403718777,0.6112155079841614,0.7309183673469388,0.7838587201125174
188,0.4111356604099274,0.8034948979591837,0.8875341648732612,0.6074469923973084,0.7316326530612245,0.7854477550578816
189,0.4138682281970978,0.8012755102040816,0.8857872825572422,0.6143048214912414,0.7320408163265306,0.7848265768689819
190,0.4116642606258392,0.8030994897959184,0.8871028982299926,0.6122281002998352,0.7315306122448979,0.7846375202856216
191,0.417261461019516,0.8007780612244898,0.884035482594483,0.6104937076568604,0.7306122448979592,0.7848350265065455
192,0.4170952332019806,0.8009311224489796,0.8841128025282838,0.6133019661903382,0.7308163265306122,0.7840878556745646
193,0.41441969156265257,0.8015561224489796,0.8855170110285466,0.6132851028442383,0.7302551020408163,0.7830656226333441
194,0.4120793342590332,0.8038265306122448,0.886843864351482,0.6142277503013611,0.7304081632653061,0.7829874337336363
195,0.41095496773719786,0.8044897959183673,0.8876264294049365,0.6121550440788269,0.7317857142857143,0.7838912420209889
196,0.4091236650943756,0.8050255102040816,0.8887485473759569,0.6156650829315186,0.7301530612244898,0.78282758844531
197,0.40697636365890505,0.8066326530612244,0.8898904903341494,0.6164981412887574,0.7307142857142858,0.7827582170291031
198,0.40693607568740847,0.8061607142857142,0.889882030545163,0.6188910818099975,0.7307653061224489,0.783442859461214
199,0.40680305123329163,0.8060331632653062,0.8898973571157349,0.6243077421188354,0.7295918367346939,0.7799853673049876
200,0.40451406240463256,0.8074234693877551,0.8913856610338677,0.6240125799179077,0.7298469387755102,0.7808093746619064
201,0.4037065315246582,0.8081760204081633,0.8917582888263311,0.6244306540489197,0.7300510204081633,0.7806168614086336
202,0.4026298999786377,0.8084438775510204,0.8924014318313024,0.6239868330955506,0.7307142857142858,0.7815067997403441
203,0.40080943822860715,0.8092474489795919,0.8935385037984708,0.6283971548080445,0.7308673469387755,0.7804922968733095
204,0.40066530227661135,0.8095918367346939,0.893484630879415,0.6305177617073059,0.7285204081632654,0.7790115438710374
205,0.4036371660232544,0.8081760204081633,0.8917513599490083,0.6299447631835937,0.7273979591836734,0.7802418316563885
206,0.4035683345794678,0.8083035714285715,0.891738261104968,0.6333823370933532,0.7277551020408163,0.7792208319809586
207,0.4023600959777832,0.8082142857142857,0.8924705876860874,0.6309426355361939,0.7303061224489796,0.780024499621335
208,0.40127873301506045,0.8092091836734694,0.8929746207995247,0.6381188273429871,0.7261734693877551,0.7778450448988423
209,0.401034836769104,0.809234693877551,0.8933089372003481,0.6328726315498352,0.7270918367346939,0.7786805636698042
210,0.40281007409095765,0.8077806122448979,0.8921652720084908,0.6362645578384399,0.729030612244898,0.7795460781131668
