model,concepts,version,label,best_epoch,epochs_completed,best_train_loss,best_train_accuracy,best_train_auc,best_val_loss,best_val_accuracy,best_val_auc,test_loss,test_accuracy,test_auc,save_dir
ode_rnn_dkt,2,14,c2_v14_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,35,55,0.41971582770347593,0.8002551020408163,0.8736628949136436,0.42449631333351134,0.797704081632653,0.8692329745232883,0.42822307229042056,0.7957244897959184,0.868115566561033,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c2_v14_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,2,15,c2_v15_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,38,58,0.4201974630355835,0.8025510204081633,0.8722622049108487,0.4338942003250122,0.7965816326530613,0.8628681046627572,0.424033194065094,0.8018979591836735,0.8672656550795914,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c2_v15_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,2,16,c2_v16_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,41,61,0.40761435151100156,0.805280612244898,0.8760508747134815,0.4128504419326782,0.7991836734693878,0.8774004098736833,0.4128886148929596,0.802530612244898,0.8728238633300502,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c2_v16_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,2,17,c2_v17_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,41,61,0.4096542203426361,0.8094132653061225,0.8758572448066237,0.42442993879318236,0.8020408163265306,0.8641551839513231,0.4187361946105957,0.8056938775510204,0.8704172808648599,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c2_v17_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,2,18,c2_v18_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,47,67,0.4060233891010284,0.8064413265306123,0.8762602501613135,0.41473605275154113,0.7992857142857143,0.87189073735564,0.40414441680908203,0.8091530612244898,0.8766814403996976,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c2_v18_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,2,19,c2_v19_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,33,53,0.4030592978000641,0.8092729591836735,0.876071643270938,0.40669590830802915,0.8081632653061225,0.8764506543679017,0.4010229136943817,0.8102448979591836,0.8768010895614304,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c2_v19_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,0,c5_v00_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,46,66,0.4851315665245056,0.7567729591836735,0.833483903082634,0.49905407667160034,0.7460714285714286,0.8214398064822839,0.49947544193267823,0.7499489795918367,0.8216884060064149,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v00_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,1,c5_v01_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,47,67,0.4820701098442078,0.759234693877551,0.8376368640491599,0.4882009780406952,0.7562244897959184,0.8304264828305303,0.5023846611976623,0.7470510204081633,0.8214194341520635,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v01_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,2,c5_v02_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,38,58,0.49080063343048097,0.7539923469387755,0.8337540307325867,0.5031635284423828,0.746938775510204,0.8241861756878441,0.500426509141922,0.7492448979591837,0.8265025337881928,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v02_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
ode_rnn_dkt,5,3,c5_v03_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64,43,63,0.4902365183830261,0.7576913265306122,0.8344889457023381,0.5023630034923553,0.7492857142857143,0.8261845650585043,0.5077966027259827,0.7453061224489796,0.81964878441529,/home/atiwari/Annealing_Experiment/SyntheticDKTResults/ODE_RNN_Results_Irregular_48/c5_v03_irregular_epochs-1500_lr-0.001_latent-64_ode-64_gru-64
