iter,loss,elbo,kl,weighted_kl,kl_weight
1,43678.203125,-43678.203125,0.2980640232563019,7.948373953501383e-05,0.0002666666666666667
2,43011.265625,-43011.265625,0.4245338439941406,0.00022641805013020835,0.0005333333333333334
3,42005.78515625,-42005.78515625,0.7503089904785156,0.0006002471923828125,0.0008
4,40066.3203125,-40066.3203125,1.2334145307540894,0.0013156421661376953,0.0010666666666666667
5,36723.59375,-36723.59375,1.9540777206420898,0.0026054369608561195,0.0013333333333333333
6,32264.01953125,-32264.01171875,3.034745216369629,0.004855592346191407,0.0016
7,27560.939453125,-27560.931640625,4.446560859680176,0.00830024693806966,0.0018666666666666666
8,27921.677734375,-27921.666015625,5.969978332519531,0.012735953776041668,0.0021333333333333334
9,23937.208984375,-23937.19140625,6.943304061889648,0.016663929748535155,0.0024
10,20790.18359375,-20790.16015625,7.774608612060547,0.020732289632161456,0.0026666666666666666
11,19056.375,-19056.3515625,8.758393287658691,0.02569128697713216,0.0029333333333333334
12,17961.529296875,-17961.49609375,9.971299171447754,0.03190815734863282,0.0032
13,17744.65625,-17744.6171875,11.4061861038208,0.039541445159912106,0.0034666666666666665
14,17490.44140625,-17490.392578125,12.993722915649414,0.04850989888509114,0.0037333333333333333
15,16725.10546875,-16725.044921875,14.639159202575684,0.05855663681030274,0.004
16,15666.6611328125,-15666.591796875,16.270687103271484,0.06942159830729167,0.004266666666666667
17,14849.189453125,-14849.1083984375,17.86644172668457,0.08099453582763673,0.004533333333333334
18,14296.619140625,-14296.5244140625,19.42261505126953,0.09322855224609373,0.0048
19,14004.5068359375,-14004.400390625,20.966821670532227,0.10623189646402995,0.005066666666666666
20,13574.0224609375,-13573.90234375,22.56184959411621,0.12032986450195313,0.005333333333333333
21,13390.5263671875,-13390.390625,24.270965576171875,0.1359174072265625,0.0056
22,13213.6748046875,-13213.5205078125,26.1634578704834,0.1534922861735026,0.005866666666666667
23,13035.7890625,-13035.6142578125,28.319242477416992,0.1736913538614909,0.0061333333333333335
24,12777.1484375,-12776.951171875,30.767763137817383,0.19691368408203125,0.0064
25,12520.95703125,-12520.732421875,33.536354064941406,0.22357569376627606,0.006666666666666667
26,12570.130859375,-12569.87890625,36.36252975463867,0.25211353963216143,0.006933333333333333
27,12532.451171875,-12532.1708984375,38.90462875366211,0.28011332702636715,0.0072
28,12527.619140625,-12527.3154296875,40.63072967529297,0.3033761149088542,0.007466666666666667
29,12593.5693359375,-12593.2490234375,41.48167037963867,0.32079158426920573,0.007733333333333333
30,12559.294921875,-12558.9619140625,41.75421142578125,0.33403369140625,0.008
31,12410.216796875,-12409.873046875,41.66042709350586,0.3443928639729818,0.008266666666666667
32,12425.9306640625,-12425.576171875,41.37913131713867,0.35310192057291667,0.008533333333333334
33,12390.466796875,-12390.1044921875,41.01750946044922,0.36095408325195316,0.0088
34,12229.4873046875,-12229.1181640625,40.65423583984375,0.3685984049479167,0.009066666666666667
35,12194.5302734375,-12194.154296875,40.36765670776367,0.37676479593912765,0.009333333333333334
36,12231.8916015625,-12231.5068359375,40.15207290649414,0.3854598999023437,0.0096
37,12184.23046875,-12183.8349609375,40.04647445678711,0.3951252146402994,0.009866666666666666
38,12254.1162109375,-12253.7109375,40.01621627807617,0.4054976582845052,0.010133333333333333
39,12174.8896484375,-12174.47265625,40.034141540527344,0.41635507202148436,0.0104
40,12167.052734375,-12166.626953125,40.045745849609375,0.4271546223958333,0.010666666666666666
41,12147.900390625,-12147.462890625,40.08467483520508,0.4382591115315755,0.010933333333333333
42,12105.5673828125,-12105.1171875,40.15708923339844,0.4497593994140625,0.0112
43,12072.4619140625,-12072.0009765625,40.2476806640625,0.46150673828125,0.011466666666666667
44,12069.2099609375,-12068.736328125,40.38853454589844,0.473892138671875,0.011733333333333333
45,12107.5673828125,-12107.0810546875,40.574954986572266,0.4868994598388672,0.012
46,12055.46875,-12054.96875,40.75642776489258,0.49994551391601566,0.012266666666666667
47,12004.6025390625,-12004.0888671875,40.892051696777344,0.5125137145996094,0.012533333333333334
48,11995.392578125,-11994.8681640625,41.01871109008789,0.525039501953125,0.0128
49,11972.7080078125,-11972.1708984375,41.1739387512207,0.5380061330159506,0.013066666666666667
50,11902.833984375,-11902.28125,41.3538703918457,0.5513849385579428,0.013333333333333334
51,12015.384765625,-12014.818359375,41.55757141113281,0.5651829711914063,0.0136
52,12026.6162109375,-12026.0361328125,41.82672119140625,0.5799972005208333,0.013866666666666666
53,11965.814453125,-11965.220703125,42.1638298034668,0.5959154612223307,0.014133333333333333
54,11984.1015625,-11983.4873046875,42.62723922729492,0.6138322448730469,0.0144
55,11941.35546875,-11940.72265625,43.180625915527344,0.6333158467610677,0.014666666666666666
56,11842.87890625,-11842.224609375,43.79127502441406,0.65394970703125,0.014933333333333333
57,11884.552734375,-11883.87890625,44.4327507019043,0.6753778106689453,0.0152
58,11847.8388671875,-11847.1416015625,45.03143310546875,0.6964861653645833,0.015466666666666667
59,11923.15234375,-11922.4345703125,45.55518341064453,0.7167348856608072,0.015733333333333332
60,11853.3203125,-11852.583984375,46.0052604675293,0.7360841674804688,0.016
61,11896.7841796875,-11896.0302734375,46.380149841308594,0.7544504374186197,0.016266666666666665
62,11853.6279296875,-11852.8544921875,46.72273635864258,0.7724825744628907,0.016533333333333334
63,11812.7607421875,-11811.96875,47.010440826416016,0.789775405883789,0.0168
64,11823.6162109375,-11822.80859375,47.275238037109375,0.8068307291666668,0.017066666666666667
65,11821.5478515625,-11820.72265625,47.53300476074219,0.8239054158528646,0.017333333333333333
66,11771.88671875,-11771.044921875,47.801692962646484,0.8413097961425782,0.0176
67,11815.0244140625,-11814.1669921875,48.067806243896484,0.8588114715576172,0.017866666666666666
68,11740.658203125,-11739.7822265625,48.34978103637695,0.8767426961263022,0.018133333333333335
69,11777.3828125,-11776.48828125,48.607933044433594,0.8943859680175781,0.0184
70,11736.1591796875,-11735.24609375,48.84405517578125,0.9117556966145834,0.018666666666666668
71,11765.400390625,-11764.4716796875,49.084259033203125,0.9293286376953125,0.018933333333333333
72,11763.9052734375,-11762.958984375,49.30260467529297,0.9466100097656249,0.0192
73,11731.474609375,-11730.509765625,49.55287170410156,0.9646292358398437,0.019466666666666667
74,11708.0703125,-11707.0888671875,49.79594802856445,0.9826400410970051,0.019733333333333332
75,11628.54296875,-11627.54296875,50.02375411987305,1.0004750823974609,0.02
