iter,loss,elbo,kl,weighted_kl,kl_weight
1,43678.5,-43678.203125,0.2980640232563019,0.2980640232563019,1.0
2,43592.5703125,-43592.26953125,0.30128490924835205,0.30128490924835205,1.0
3,43476.38671875,-43476.08203125,0.30703336000442505,0.30703336000442505,1.0
4,43367.8046875,-43367.48828125,0.31543099880218506,0.31543099880218506,1.0
5,43295.12109375,-43294.79296875,0.32667961716651917,0.32667961716651917,1.0
6,43298.1875,-43297.84375,0.34136995673179626,0.34136995673179626,1.0
7,43104.52734375,-43104.16796875,0.3588423728942871,0.3588423728942871,1.0
8,43009.8359375,-43009.45703125,0.3785739839076996,0.3785739839076996,1.0
9,42987.1875,-42986.78515625,0.40057680010795593,0.40057680010795593,1.0
10,42924.2421875,-42923.81640625,0.4255834221839905,0.4255834221839905,1.0
11,42859.66015625,-42859.21484375,0.45326492190361023,0.45326492190361023,1.0
12,42701.18359375,-42700.69921875,0.48348674178123474,0.48348674178123474,1.0
13,42521.03515625,-42520.515625,0.5163034796714783,0.5163034796714783,1.0
14,42342.5234375,-42341.96875,0.552107572555542,0.552107572555542,1.0
15,42341.11328125,-42340.5234375,0.5909586548805237,0.5909586548805237,1.0
16,42149.14453125,-42148.51171875,0.6330267786979675,0.6330267786979675,1.0
17,41887.28515625,-41886.609375,0.6780262589454651,0.6780262589454651,1.0
18,41772.44140625,-41771.71484375,0.7266467809677124,0.7266467809677124,1.0
19,41578.46484375,-41577.69140625,0.778855562210083,0.778855562210083,1.0
20,41284.44140625,-41283.60546875,0.8351410031318665,0.8351410031318665,1.0
21,40888.609375,-40887.71875,0.8954294323921204,0.8954294323921204,1.0
22,40639.39453125,-40638.4375,0.9604553580284119,0.9604553580284119,1.0
23,40307.5546875,-40306.5234375,1.0306642055511475,1.0306642055511475,1.0
24,40100.26953125,-40099.1640625,1.1062564849853516,1.1062564849853516,1.0
25,39404.203125,-39403.015625,1.1879408359527588,1.1879408359527588,1.0
26,39285.44921875,-39284.16796875,1.276054859161377,1.276054859161377,1.0
